twitterUsername,tweetText
JeffFlake,"Kudos to Chris Wray for standing up for the FBI, and for eschewing conspiracy theories https://t.co/jUD9yjUhq3"
JeffFlake,What a wonderful and inspiring story. https://t.co/yxLqVHcYXW
JeffFlake,Really enjoyed this discussion with @DorisKGoodwin sponsored by the Truman Library Institute last week https://t.co/Bcq1O4BnpC
JeffFlake,"I am grateful today, and every day, for dedicated career foreign service officers who put politics aside and repres... https://t.co/XTI1cLilz1"
JeffFlake,RT @Sultanalthari: Huge thanks to @mcuban &amp; @JeffFlake and the HBS Free Enterprise Club for a great discussion on capitalism https://t.co/n...
JeffFlake,Great discussion tonight at the Harvard Institute of Politics [?]@harvardiop[?] with my guest Mark Cuban. Thanks [?]... https://t.co/GMiPVj33dF
JeffFlake,Enjoyed this event. Thanks for the invitation https://t.co/6pp8BonUDu
JeffFlake,"Well said, @chriscoons. We are better than this. This is how to restore decency to politics.
https://t.co/XdP8UdC69j"
JeffFlake,This is sickening https://t.co/Lv46YwVbnX
JeffFlake,"Consistency and civility is too often in short supply. Kudos to @ChrisCoons for showing us a better way

https://t.co/2ecKWFftYy"
JeffFlake,Two years ago today I announced from the Senate floor that I would not seek reelection - that the cost of condoning... https://t.co/6nA02yug41
JeffFlake,#TBThursday. My favorite baseball fan experience was sitting in the stands with John McCain and Erica Scherzer watc... https://t.co/raYYpMXd3Z
JeffFlake,"Thank you, @harvardiop for hosting a timely discussion on conservatism with @GeorgeWill, @arthurbrooks, moderated b... https://t.co/WYGeu9Fx9c"
JeffFlake,"Nice job moderating, @alicetweet. Good discussion. https://t.co/r7IZInus91"
JeffFlake,"Looking forward to discussing what conservatism means in 2019 with @GeorgeWill, @arthurbrooks, moderated by... https://t.co/9fkx2gjWME"
JeffFlake,"Thank you, @LvilleSchool, for the invitation. Incredible students, perceptive questions and a timely discussion. https://t.co/RzPF2y0hHD"
JeffFlake,So sorry to hear of the passing of @RepCummings. I had the privilege of serving with him for more than a decade. He... https://t.co/n1tiFSW2t5
JeffFlake,"Thank you, @SenatorRomney for being willing to say what really happened here
https://t.co/eV1ALNHddn"
JeffFlake,"For those of us who have seen a colleague shot, and have been shot at, there is no humor in this whatsoever  https://t.co/Kx3Kf4wk0H"
JeffFlake,"I never thought I would live to see an American President speak this way, using language the can only be described... https://t.co/O5EU3lPhu5"
JeffFlake,"No, Mr. President, asking foreign leaders to investigate your political opponents is not done all the time. And it... https://t.co/cGEE4EWSf8"
JeffFlake,The drama and spectacle in Washington yesterday was no match for the humility and forgiveness in Dallas https://t.co/HQVbOUFkis
JeffFlake,"Enjoyed speaking to the University Philosophical Society @tcdphil Trinity College Dublin, and honored to be an Hono... https://t.co/iqWTyOCytt"
JeffFlake,"Whether or not you believe the President's actions and behavior warrant impeachment, you cannot believe that his ac... https://t.co/2qe1jNN3JE"
JeffFlake,"Thoughts on impeachment and next year's election
https://t.co/DiMvw5v78i"
JeffFlake,"Well said

https://t.co/eDE8Q0iDUe"
JeffFlake,Enjoyed speaking at #TribFest19 today https://t.co/MwxlLZSIyp
JeffFlake,"Keep reaching across the aisle, @SenatorSinema. It's good for the country, and in the long term it is good for your... https://t.co/UvM0TreiGk"
JeffFlake,"Ever wonder what Trinity College Dublin's most famous alum, Edmond Burke, the father of modern conservatism, would... https://t.co/pg4H8HlmmC"
JeffFlake,"Few journalists ever covered Congress with as much knowledge, passion and understanding as Cokie Roberts. She loved... https://t.co/Do50iU7yr2"
JeffFlake,"You're a good man, @AdyBarkan. Thanks for sharing your story with me and so many over the past two years. Congrats... https://t.co/sFZekR6kc0"
JeffFlake,"Looking forward to addressing the University Philosophical Society (The Phil) at Trinity College Dublin, in Dublin... https://t.co/M4UJgrH894"
JeffFlake,"Great forum last night @harvardiop with 
@MarkDGearan, @1bobcohn, @alicetweet, @MsLaToshaBrown, @IsabelStMalo and... https://t.co/yTfZ1B95Xx"
JeffFlake,"Of all the memories of 9/11, what I will never forget is standing in unity with my colleagues on the steps of the C... https://t.co/FKl2IzjkMt"
JeffFlake,RT @MsLaToshaBrown: Today was my first day as a @harvardiop fellow. honored to be a part of a wonderful and powerful cohort of leaders. We...
JeffFlake,Great to be [?]@HarvardIOP for the fall as a Resident Fellow https://t.co/Jd6y50f2UF
JeffFlake,https://t.co/eWPPcBvPqP https://t.co/636q6PeEOZ
JeffFlake,Senator Isakson is a good man and a great Senator. Georgia and the entire country has been fortunate to have him in... https://t.co/Fd2GuL5SPM
JeffFlake,"Even in a partisan environment, #CommonGround can be found. Kudos to @ChrisCoons, Orrin Hatch, Bob Goodlatte,... https://t.co/YBxAwV8qKJ"
JeffFlake,"Prohibiting Members of Congress from visiting Israel is not a show of strength, and encouraging the Israeli Governm... https://t.co/vQR1jHt4nz"
JeffFlake,Some thoughts on the challenge ahead for Republicans in 2020 https://t.co/eySxbzIuBM
JeffFlake,"No, it's not fine to promote conspiracy theories that implicate former Presidents. We expect more of our President  https://t.co/l4qH129KSc"
JeffFlake,Yasser Sanchez is a good man and a committed Conservative. That he no longer feels he has a place in the Republican... https://t.co/5mZaDWbiIx
JeffFlake,This is a huge loss for the State of Texas and the country. [?]Will Hurd is a good and decent man.  https://t.co/KjRM4j6xy6
JeffFlake,"This summer the execs at @PodiumHQ survived together on a deserted island, set up a computer lab on the heavily pop... https://t.co/UUmBx27IcX"
JeffFlake,"For those who think bipartisanship can't happen in a partisan environment, watch @CoryBooker and @SenMikeLee in thi... https://t.co/al2jqj3xOc"
JeffFlake,"RT @CBSThisMorning: On Friday, the Justice Department announced the release of more than 3,000 federal inmates as a result of the First Ste..."
JeffFlake,This is such a great story. Watch @CBSThisMorning tomorrow https://t.co/rgUV6H81tz
JeffFlake,Can bipartisanship break out in this hyper-partisan era? Watch @CoryBooker and @SenMikeLee on @CBSThisMorning tomor... https://t.co/2q2L28yRIV
JeffFlake,I've often said that Republican elected officials can't be expected to respond to every comment by the President. B... https://t.co/gDjY6Sq8s2
JeffFlake,"We're all Americans, Mr President. https://t.co/9qd34KFjp5"
JeffFlake,Decency wins https://t.co/JzcQX8JFTF
JeffFlake,"After the execs @PodiumHQ
 survived on a deserted island, they traveled to a populated island (Ebeye) and set up a... https://t.co/uOgldBh5Ww"
JeffFlake,"Awesome trip! Whether it's spearing fish, dodging sharks or trapping coconut crabs, the exec team at @PodiumHQ work... https://t.co/94HC9qDeOS"
JeffFlake,"Oh, it's home again, and home again, America for me! I want a ship that's westward bound to plough the rolling sea,... https://t.co/bPYJv7ZCxS"
JeffFlake,Looking forward to this @AspenJSP program https://t.co/KcUnVGnWX5
JeffFlake,We need to stop trying to disqualify each other. I could not support President Trump largely because of his awful e... https://t.co/tTXQEI4rxS
JeffFlake,"Words matter, Mr. President. Joking with Vladimir Putin about ""getting rid"" of journalists is not funny at all. It... https://t.co/0JintlfFM7"
JeffFlake,"This is an awful thing for one American President to say about another. Argue that he shouldn't be reelected, sure,... https://t.co/szxXl80B7T"
JeffFlake,Congrats to the Democrats for winning tonight's Congressional Baseball Game. @thehillbaseball is one of the best bi... https://t.co/TYvM4TWMad
JeffFlake,Greener pastures https://t.co/q3TGyrKhJ0 https://t.co/eXPUgTXqeS
JeffFlake,Looking forward to being a Resident Fellow @harvardiop this fall. What great program to be a part of. https://t.co/8H49RCGHDp
JeffFlake,"Great example of good, bipartisan legislation that is making a difference. https://t.co/7QAxcvALAb"
JeffFlake,There is just no way to spin this positively https://t.co/JAgRwJ6iQc
JeffFlake,I'll try not to get voted off the island... https://t.co/GgaDs9zjuM
JeffFlake,"Our common goal of providing freedom for Cubans is not advanced by restricting freedom of Americans.
https://t.co/Iy8WEPDe4i"
JeffFlake,Blocking tariffs on would be a responsible and reassuring move for Republicans  https://t.co/KxtQSRP3V5
JeffFlake,"Tariffs will weaken Mexico's economy, and ours. There are better ways to address the immigration crisis.  https://t.co/tCytljKgXM"
JeffFlake,I enjoyed the conversation @RICSnews. Thanks again for the invitation. ##WBEF https://t.co/nKbd6ehNsx
JeffFlake,Nice to be back in the Senate this week. Reminded again that there are many good people on both sides of the aisle... https://t.co/D0WJhjDJNf
JeffFlake,A good man. A good Senator. An ideal public servant.   https://t.co/RmLgSPwCWE
JeffFlake,Why limit remittances that provide seed capital for Cuban entrepreneurs and give the Cuban people some modicum of i... https://t.co/ilm7KmbuE7
JeffFlake,Ready for some good news? Here's the story of how opposing groups have found common ground to save Arizona's forest... https://t.co/dfAlQnqTJO
JeffFlake,"Common Ground may be scarce in Washington, but it's alive and well elsewhere in the country. Watch @CBSThisMorning... https://t.co/1hlLVzXzLU"
JeffFlake,My heart gots out to the people of France. With my daughter in 2010. https://t.co/KkOHfjCGbz
JeffFlake,Enjoyed speaking with students @princeton and @yale this week. Thanks for the invitation. https://t.co/IufBrlciKg
JeffFlake,".@SenatorBennet is as good as they get. Colorado, and the entire country, is fortunate to have him in the U.S. Sena... https://t.co/nr2cU8DY7p"
JeffFlake,Closing the ports of entry on our southern border to legal trade and commerce would be devastating to the U.S. and... https://t.co/u7OG8vMYEZ
JeffFlake,Looking forward to this debate in just a few hours. https://t.co/AZ1DhITZKL
JeffFlake,"What an inspiration @AdyBarkan is to all of us, no matter our politics. America needs more of Ady and his courage. https://t.co/3hTqLTIFsQ"
JeffFlake,Really looking forward to this debate on March 28th! https://t.co/AZ1DhIComb
JeffFlake,I was pleased to co-sponsor this resolution last year. It would be a fitting tribute to John  McCain. Kudos to Sena... https://t.co/yiRgF3KEHD
JeffFlake,"How we miss John McCain. These statements by the President only serve to remind us of the honorable, decent and ins... https://t.co/2zVoxHn3kE"
JeffFlake,"""Amid all the complications of policy, may we never forget that immigration is a blessing and a strength."" https://t.co/DbO9EnhGwc"
JeffFlake,Is the intent here to persuade voters to be more sympathetic to Republicans? It's not working. https://t.co/wmsIV1TB52
JeffFlake,Good for the Senate https://t.co/qtKrdPV82H
JeffFlake,Thanks to @TuftsUniversity and @TischCollege for a memorable evening. Good questions and meaningful dialogue. Incre... https://t.co/La74fSaJjv
JeffFlake,"Thanks for the opportunity. Great to be in Los Angeles, and nice to be back with my friend @ChrisCoons. https://t.co/wVczw51aGU"
JeffFlake,https://t.co/RMJiAzg6R7
JeffFlake,Thanks again for the invitation. Incredible venue. Great questions and discussion. https://t.co/vzwDU5M656
JeffFlake,What a great forum. I really enjoyed it. https://t.co/SlskQmZsYd
JeffFlake,A thoughtful piece from a thoughtful Republican Senator on why he will support the resolution disapproving of the P... https://t.co/A8JPzY1XBv
JeffFlake,"Apparently, the better angels of our nature are still on furlough https://t.co/OYnDA26UfA"
JeffFlake,This isn't even a close call. Republicans should join Democrats in supporting this resolution. https://t.co/5WhJlUDvly
